chrX	116	-0.508088152836281
chrX	181	-0.416623665590697
chrX	236	-0.382817039897611
chrX	276	-0.416623665590697
chrX	331	-0.416623665590697
chrX	396	-0.451933238807844
chrX	456	-0.349010414204525
chrX	511	-0.321892577461531
chrX	556	-0.298357160323061
chrX	676	-0.349010414204525
chrX	2711	-0.450800509949534
chrX	2751	-0.380384308624702
chrX	2821	-0.380384308624702
chrX	2861	-0.380384308624702
chrX	2971	-0.380384308624702
chrX	3036	-0.450800509949534
chrX	6175	-0.799277156968053
chrX	6220	-0.799277156968053
chrX	6280	-0.754303486882423
chrX	6330	-0.716259908449643
chrX	6395	-0.713671190373681
chrX	6440	-0.697356548756866
chrX	6555	-0.243049193501342
chrX	6605	-0.154358040814627
chrX	6660	-0.0902847580441879
chrX	6715	-0.0902847580441879
chrX	6770	-0.0902847580441879
chrX	6825	-0.154358040814627
chrX	6885	-0.330527384058078
chrX	6990	-0.359566261285098
chrX	7045	-0.388605138512119
chrX	7110	-0.461257592645257
chrX	7275	-0.763130799405172
chrX	7380	-0.88855763164946
chrX	7430	-1.0934363696553
chrX	7485	-1.08817972919474
chrX	7540	-1.10000259148448
chrX	7660	-1.03049916169702
chrX	7715	-1.08817972919474
chrX	7770	-1.11212896659478
chrX	7825	-1.09146284010933
chrX	7870	-1.12425534170509
chrX	7925	-1.13387340138963
chrX	7980	-1.11591565671228
chrX	8035	-1.04664842677848
chrX	8090	-0.989110968381772
chrX	8210	-0.93760113656983
chrX	8255	-0.904282411942045
chrX	8310	-0.901417331310977
chrX	8370	-0.804417876138068
chrX	8420	-0.561410496794181
chrX	8540	-0.616639362322283
chrX	8585	-0.59352741660655
chrX	8645	-0.501024236065193
chrX	8695	-0.501024236065193
chrX	8760	-0.777871601328241
chrX	8815	-0.804417876138068
chrX	8870	-0.831916413718085
chrX	8925	-0.909627938740815
chrX	8975	-1.00785888207494
chrX	9025	-1.09353463831278
chrX	9090	-1.11665679723304
chrX	9145	-1.11665679723304
chrX	9190	-1.11665679723304
chrX	9250	-1.11665679723304
chrX	9300	-1.08295886420236
chrX	9365	-1.08295886420236
chrX	9420	-1.04970010281143
chrX	9470	-1.00785888207494
chrX	9525	-0.889202618952069
chrX	9585	-0.86913405746272
chrX	9640	-0.828985290891973
chrX	9695	-0.80203434374074
chrX	9740	-0.815509817316357
chrX	9795	-0.781303079132728
chrX	9850	-0.866885227931874
chrX	9910	-0.866885227931874
chrX	9970	-0.80319160764273
chrX	10135	-0.770124658682052
chrX	10190	-0.770124658682052
chrX	10400	-0.67036931505595
chrX	10465	-0.554231640695183
chrX	10520	-0.506064267920651
chrX	10575	-0.496071249825508
chrX	10625	-0.496071249825508
chrX	10675	-0.493287510471133
chrX	10730	-0.430874499137472
chrX	10795	-0.454316556458029
chrX	10840	-0.454316556458029
chrX	10960	-0.399635694772368
chrX	11015	-0.399635694772368
chrX	11070	-0.478727236981069
chrX	11115	-0.5001515372672
chrX	11180	-0.538254646916808
chrX	11235	-0.545515166862304
chrX	11290	-0.630931825901653
chrX	11345	-0.766930279243232
chrX	11395	-0.945735412552608
chrX	11455	-1.1242125037817
chrX	11510	-1.1242125037817
chrX	11555	-1.14089202974796
chrX	11615	-1.18179489511212
chrX	11665	-1.13255226676483
chrX	11730	-1.18179489511212
chrX	11775	-1.20574942862351
chrX	11835	-1.19226532780536
chrX	11950	-1.03987364904184
chrX	12005	-0.90995059221964
chrX	12055	-0.90995059221964
chrX	12115	-0.89581645198781
chrX	12170	-0.871456600178769
chrX	12215	-0.871456600178769
chrX	12280	-0.828964009903044
chrX	12335	-0.75735660075798
chrX	12390	-0.661252494465767
chrX	13380	-1.12221791846713
chrX	13480	-1.08293746581438
chrX	13545	-1.0507077782512
chrX	13600	-0.994929576827261
chrX	13655	-0.950796212183459
chrX	13710	-0.910377235563521
chrX	13765	-0.900755755122224
chrX	13810	-0.819617479733527
chrX	13875	-0.787940337224711
chrX	13930	-0.805783442573563
chrX	13980	-0.796867377733165
chrX	14030	-0.782982598743792
chrX	14085	-0.782982598743792
chrX	14145	-0.820817547533263
chrX	14195	-0.887387469854438
chrX	14250	-0.890190745249354
chrX	14365	-0.988926647390539
chrX	14425	-1.03211157873364
chrX	14470	-1.00327535174783
chrX	14590	-0.974577943033248
chrX	14755	-0.835862243139364
chrX	14800	-0.742449695930246
chrX	14855	-0.742449695930246
chrX	14915	-0.505273376956148
chrX	14975	-0.50645821968102
chrX	15030	-0.50645821968102
chrX	15075	-0.501199341136325
chrX	15185	-0.442434412912842
chrX	15240	-0.498310148041375
chrX	17340	-0.655400686413989
chrX	17395	-0.655400686413989
chrX	17440	-0.655400686413989
chrX	17505	-0.655400686413989
chrX	17615	-0.655400686413989
chrX	18935	0.336573847883145
chrX	18980	0.387032060241105
chrX	19040	0.407737635842496
chrX	19197	0.664614496557308
chrX	19252	0.761580981746493
chrX	19307	0.850825240550861
chrX	19362	0.830996668151053
chrX	19472	0.664614496557308
chrX	19537	0.619989104349339
chrX	19592	0.508629761106315
chrX	19647	0.433798498582363
chrX	19702	0.255588018567255
chrX	19752	0.202375646918112
chrX	19802	0.189904066271927
chrX	19867	0.130254727201926
chrX	19922	0.10083290904069
chrX	19967	0.10083290904069
chrX	20027	-0.0284815533147444
chrX	20087	-0.0284815533147444
chrX	20137	0.0774631823720018
chrX	20187	0.0975519613460385
chrX	20252	0.10083290904069
chrX	20307	0.142288079383805
chrX	20352	0.170789864880689
chrX	20417	0.197656989796998
chrX	20462	0.197656989796998
chrX	20527	0.197656989796998
chrX	20577	0.234094996338123
chrX	20682	0.234094996338123
chrX	20742	-0.01355547486327
chrX	20802	-0.312020583006478
chrX	20852	-0.347385148705746
chrX	20912	-0.422138909989237
chrX	20962	-0.434922737169149
chrX	21012	-0.444175669775102
chrX	21077	-0.519504551186966
chrX	21122	-0.519504551186966
chrX	21187	-0.519504551186966
chrX	21242	-0.434922737169149
chrX	21297	-0.409355082809325
chrX	21347	-0.317229009093223
chrX	21407	-0.157167507937466
chrX	21462	-0.115536125891955
chrX	21517	0.114461660401712
chrX	21562	0.175610383057981
chrX	21617	0.336252043353435
chrX	21672	0.404492178830127
chrX	21727	0.411624146525552
chrX	21782	0.411624146525552
chrX	21847	0.404492178830127
chrX	21902	0.332216817870009
chrX	21957	0.161226799773877
chrX	22007	0.0961841111756989
chrX	22067	0.0224468493941625
chrX	22112	0.0176463628545953
chrX	22177	-0.147299093216171
chrX	22222	-0.353183920500275
chrX	22282	-0.391270985791543
chrX	22332	-0.663243995519553
chrX	22397	-0.707725780544838
chrX	22442	-0.751637469751575
chrX	22497	-0.707725780544838
chrX	22557	-0.663243995519553
chrX	22617	-0.390506118600667
chrX	22662	-0.215390935223066
chrX	22722	-0.054166045797583
chrX	22772	0.0430946061143995
chrX	22832	0.0630492082677137
chrX	22892	0.118977297692307
chrX	22937	0.16783699042672
chrX	22992	0.236298487002955
chrX	23047	0.426715665600323
chrX	23107	0.469074662551211
chrX	23157	0.509489546260621
chrX	23217	0.554514495016523
chrX	23277	0.88061570169662
chrX	23322	1.01631103972684
chrX	23377	1.04543216892955
chrX	23437	1.0565235620825
chrX	23487	1.13729110656466
chrX	23552	1.22991596957539
chrX	23597	1.26357005738442
chrX	23652	1.26357005738442
chrX	23717	1.28394027307036
chrX	23772	1.26357005738442
chrX	23827	1.22991596957539
chrX	23872	1.19257487073607
chrX	23937	1.19257487073607
chrX	23982	1.22721659051031
chrX	24037	1.19257487073607
chrX	24092	1.22721659051031
chrX	24157	1.23778017789797
chrX	24212	1.23778017789797
chrX	24257	1.23778017789797
chrX	24312	1.22721659051031
chrX	24372	1.24574962860444
chrX	24432	1.32380608566994
chrX	24477	1.35266459799351
chrX	24542	1.40922960932357
chrX	24587	1.40922960932357
chrX	24652	1.40922960932357
chrX	24697	1.35266459799351
chrX	24762	1.24574962860444
chrX	24807	1.04697378697979
chrX	24872	0.859056095573191
chrX	24917	0.790499002399772
chrX	24972	0.620235301923493
chrX	25027	0.551578267105858
chrX	25092	0.531707823694285
chrX	25142	0.528488887743823
chrX	25192	0.448409243508324
chrX	25252	0.41754040240555
chrX	25312	0.41754040240555
