chrX	116	-1.21822710386673
chrX	181	-1.11633290262412
chrX	236	-1.08197999183422
chrX	276	-1.11633290262412
chrX	331	-1.11633290262412
chrX	396	-1.03545124859154
chrX	456	-0.891133456993424
chrX	511	-0.821588175665998
chrX	556	-0.816972042486553
chrX	676	-0.796544813763306
chrX	2711	-1.73913876497496
chrX	2751	-1.6952334606515
chrX	2821	-1.6952334606515
chrX	2861	-1.6952334606515
chrX	2971	-1.6952334606515
chrX	3036	-1.66667826052316
chrX	6175	-1.67217670467944
chrX	6220	-1.67217670467944
chrX	6280	-1.52070645874312
chrX	6330	-1.50376391839146
chrX	6395	-1.472035932921
chrX	6440	-1.36465857348841
chrX	6555	-0.0184721291319239
chrX	6605	0.00769803789839772
chrX	6660	0.116955900746643
chrX	6715	0.116955900746643
chrX	6770	0.116955900746643
chrX	6825	0.0573948048989763
chrX	6885	0.012355697162965
chrX	6990	-0.0702449319816979
chrX	7045	-0.107363523651282
chrX	7110	-0.437144863703191
chrX	7275	-1.30238979418186
chrX	7380	-1.49888016034043
chrX	7430	-1.89553816547792
chrX	7485	-1.87912117205689
chrX	7540	-1.86270417863585
chrX	7660	-1.89208681141767
chrX	7715	-2.02229595796042
chrX	7770	-2.0595783576654
chrX	7825	-2.02487188615684
chrX	7870	-2.00118056801422
chrX	7925	-2.0595783576654
chrX	7980	-2.02989619078248
chrX	8035	-2.06892332817763
chrX	8090	-2.03086273489714
chrX	8210	-2.07730175457521
chrX	8255	-1.92650616111344
chrX	8310	-1.70273994632898
chrX	8370	-1.50759181050845
chrX	8420	-1.44641184090559
chrX	8540	-1.32094409894749
chrX	8585	-1.18835725667489
chrX	8645	-1.18835725667489
chrX	8695	-1.25940714663751
chrX	8760	-1.41468625032575
chrX	8815	-1.45885689526119
chrX	8870	-1.47243426134055
chrX	8925	-1.54723718907376
chrX	8975	-1.85647444875528
chrX	9025	-1.88212397668035
chrX	9090	-1.9403036848027
chrX	9145	-1.9403036848027
chrX	9190	-1.9403036848027
chrX	9250	-1.90209681956496
chrX	9300	-1.87257915483213
chrX	9365	-1.87257915483213
chrX	9420	-1.82391244421496
chrX	9470	-1.78763898124421
chrX	9525	-1.6376321319577
chrX	9585	-1.43842383727556
chrX	9640	-1.23529805724467
chrX	9695	-1.12824172413853
chrX	9740	-1.19095602401555
chrX	9795	-1.23529805724467
chrX	9850	-1.23529805724467
chrX	9910	-1.2611926684766
chrX	9970	-1.21853991935973
chrX	10135	-1.04707698023261
chrX	10190	-1.12890042745284
chrX	10400	-0.948252591898119
chrX	10465	-0.87741853380997
chrX	10520	-0.803116662123979
chrX	10575	-0.803252003529339
chrX	10625	-0.803252003529339
chrX	10675	-0.846761947742159
chrX	10730	-0.799704298077798
chrX	10795	-0.749893924759048
chrX	10840	-0.749893924759048
chrX	10960	-0.689537824797661
chrX	11015	-0.634562508688832
chrX	11070	-0.689537824797661
chrX	11115	-0.70857791572232
chrX	11180	-0.648994087062293
chrX	11235	-0.639061982377875
chrX	11290	-0.639061982377875
chrX	11345	-0.623985065133107
chrX	11395	-0.668960534416504
chrX	11455	-0.639061982377875
chrX	11510	-0.668960534416504
chrX	11555	-0.668960534416504
chrX	11615	-0.800259825553149
chrX	11665	-0.888912267793319
chrX	11730	-1.01368561954696
chrX	11775	-1.16158238356241
chrX	11835	-1.16158238356241
chrX	11950	-1.24393345521362
chrX	12005	-1.34259378804677
