chrX	116	-0.317538600330837
chrX	181	-0.287238170461546
chrX	236	-0.276583633788292
chrX	276	-0.287238170461546
chrX	331	-0.287238170461546
chrX	396	-0.313187904896166
chrX	456	-0.347839030200129
chrX	511	-0.313187904896166
chrX	556	-0.287238170461546
chrX	676	-0.300392267985279
chrX	2711	-0.369883029070545
chrX	2751	-0.197240864015363
chrX	2821	-0.197240864015363
chrX	2861	-0.197240864015363
chrX	2971	-0.197240864015363
chrX	3036	-0.369883029070545
chrX	6175	-2.44868296707372
chrX	6220	-2.44868296707372
chrX	6280	-2.34215988883111
chrX	6330	-2.26625825728464
chrX	6395	-2.24424993987462
chrX	6440	-1.97280417670718
chrX	6555	-1.68977740709443
chrX	6605	-1.56030711074356
chrX	6660	-1.54459428379092
chrX	6715	-1.54459428379092
chrX	6770	-1.54459428379092
chrX	6825	-1.52337715190908
chrX	6885	-1.52959649304676
chrX	6990	-1.57141281981826
chrX	7045	-1.64630603615512
chrX	7110	-1.65001072055239
chrX	7275	-1.93846979922746
chrX	7380	-1.8483540922036
chrX	7430	-2.52704766208904
chrX	7485	-2.56170097416533
chrX	7540	-2.52704766208904
chrX	7660	-2.16300527248805
chrX	7715	-2.37146885438546
chrX	7770	-2.46945834968555
chrX	7825	-2.45650722331081
chrX	7870	-2.49485839343795
chrX	7925	-2.54311297783108
chrX	7980	-2.45650722331081
chrX	8035	-2.36088080918546
chrX	8090	-2.26558904474836
chrX	8210	-2.3129422393915
chrX	8255	-2.3129422393915
chrX	8310	-2.22839183275874
chrX	8370	-2.0732122409575
chrX	8420	-2.02155340246631
chrX	8540	-1.61248187675166
chrX	8585	-1.61248187675166
chrX	8645	-1.54166626884143
chrX	8695	-1.75489767271385
chrX	8760	-2.0182817131217
chrX	8815	-2.0320258928544
chrX	8870	-2.05992422809803
chrX	8925	-2.0732122409575
chrX	8975	-2.09281176588303
chrX	9025	-2.13775043207576
chrX	9090	-2.13775043207576
chrX	9145	-2.13775043207576
chrX	9190	-2.13775043207576
chrX	9250	-2.13590159396628
chrX	9300	-2.09116414267538
chrX	9365	-2.09116414267538
chrX	9420	-2.03578304188486
chrX	9470	-1.87657991270298
chrX	9525	-1.82662296044027
chrX	9585	-1.73372105127211
chrX	9640	-1.67875710406859
chrX	9695	-1.64826250432403
chrX	9740	-1.69155094242948
chrX	9795	-1.73372105127211
chrX	9850	-1.73372105127211
chrX	9910	-1.66997084830976
chrX	9970	-1.63029362022158
chrX	10135	-1.39756570191533
chrX	10190	-1.30840094612631
chrX	10400	-1.34218103234946
chrX	10465	-1.42647286929207
chrX	10520	-1.25154802872889
chrX	10575	-1.39492684297784
chrX	10625	-1.39492684297784
chrX	10675	-1.45299143579359
chrX	10730	-1.34778042041482
chrX	10795	-1.29524419405496
chrX	10840	-1.45299143579359
chrX	10960	-1.53184017389647
chrX	11015	-1.40655364772987
chrX	11070	-1.40540221973792
chrX	11115	-1.40540221973792
chrX	11180	-1.29524419405496
chrX	11235	-1.44347773603357
chrX	11290	-1.44347773603357
chrX	11345	-1.45686398011711
chrX	11395	-1.52613341010468
chrX	11455	-1.45686398011711
chrX	11510	-1.51247329760794
chrX	11555	-1.45686398011711
chrX	11615	-1.51815192586436
chrX	11665	-1.55141098354461
chrX	11730	-1.87719914051287
chrX	11775	-2.26655192712237
chrX	11835	-1.95628329611504
chrX	11950	-1.95083898766243
chrX	12005	-1.56592235125976
chrX	12055	-1.87484686721128
chrX	12115	-2.07698758349961
chrX	12170	-2.14757548291122
chrX	12215	-2.14757548291122
chrX	12280	-2.07698758349961
chrX	12335	-1.82581839305311
chrX	12390	-1.57590009650254
chrX	13380	-0.250703413724482
chrX	13480	-0.337099614419566
chrX	13545	-0.307001174939456
chrX	13600	-0.315656634850958
chrX	13655	-0.326378124635262
chrX	13710	-0.341441325924676
chrX	13765	-0.337099614419566
chrX	13810	-0.298345715027954
chrX	13875	-0.191025349906301
chrX	13930	-0.191025349906301
chrX	13980	-0.194958153028736
chrX	14030	-0.188910450889253
chrX	14085	-0.147826697203841
chrX	14145	-0.147826697203841
chrX	14195	-0.147826697203841
chrX	14250	-0.0915010333189308
chrX	14365	-0.0691302391510486
chrX	14425	0.000381665014501209
chrX	14470	-0.0265318418946272
chrX	14590	-0.332649781504418
chrX	14755	-0.370380531809845
chrX	14800	-0.315159014334717
chrX	14855	-0.315159014334717
chrX	14915	-0.341208510014767
chrX	14975	-0.387902709695792
chrX	15030	-0.387902709695792
chrX	15075	-0.449462846331432
chrX	15185	-0.173611576988622
chrX	15240	-0.101850965855677
chrX	17340	-0.344968262559753
chrX	17395	-0.344968262559753
chrX	17440	-0.344968262559753
chrX	17505	-0.344968262559753
chrX	17615	-0.344968262559753
chrX	18935	0.459588691337622
chrX	18980	0.521486776637947
chrX	19040	0.56121821758966
chrX	19197	0.784067270534607
chrX	19252	1.25949356143509
chrX	19307	1.35722600411611
chrX	19362	1.35722600411611
chrX	19472	1.11192322869992
chrX	19537	1.11192322869992
chrX	19592	0.526487831290362
chrX	19647	0.246806501489831
chrX	19702	-0.246251299908769
chrX	19752	-0.314533953059621
chrX	19802	-0.43616742042969
chrX	19867	-0.448576976259977
chrX	19922	-0.448576976259977
chrX	19967	-0.448576976259977
chrX	20027	-0.524601967311453
chrX	20087	-0.524601967311453
chrX	20137	-0.457705620965328
chrX	20187	-0.43616742042969
chrX	20252	-0.426204505845147
chrX	20307	-0.359507919009641
chrX	20352	-0.330311232236939
chrX	20417	-0.314807239624899
chrX	20462	-0.284166013568077
chrX	20527	-0.276182486229059
chrX	20577	-0.320486191948841
chrX	20682	-0.330311232236939
chrX	20742	-0.311652816535091
chrX	20802	-0.320486191948841
chrX	20852	-0.346849703796232
chrX	20912	-0.464496896800143
chrX	20962	-0.502823958220684
chrX	21012	-0.542104743934646
chrX	21077	-0.593812996005749
chrX	21122	-0.663597651136469
